,WalkID,SiteID,Reading_Time,Floor,reading_0_TYPE_BEACON,reading_0_TYPE_WIFI,reading_1_TYPE_BEACON,reading_1_TYPE_WIFI,reading_2_TYPE_BEACON,reading_2_TYPE_WIFI,reading_3_TYPE_BEACON,reading_3_TYPE_WIFI,reading_4_TYPE_BEACON,reading_4_TYPE_WIFI,reading_5_TYPE_BEACON,reading_5_TYPE_WIFI,reading_6_TYPE_BEACON,reading_6_TYPE_WIFI,reading_7_TYPE_BEACON,reading_7_TYPE_WIFI,reading_8_TYPE_ACCELEROMETER,reading_8_TYPE_ACCELEROMETER_UNCALIBRATED,reading_8_TYPE_BEACON,reading_8_TYPE_GYROSCOPE,reading_8_TYPE_GYROSCOPE_UNCALIBRATED,reading_8_TYPE_MAGNETIC_FIELD,reading_8_TYPE_MAGNETIC_FIELD_UNCALIBRATED,reading_8_TYPE_ROTATION_VECTOR,reading_8_TYPE_WIFI
4438,3.0,5a0546857ecc773753327266,1578463863786,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4439,3.0,5a0546857ecc773753327266,1578463863806,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4440,3.0,5a0546857ecc773753327266,1578463863826,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4441,3.0,5a0546857ecc773753327266,1578463863846,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4442,3.0,5a0546857ecc773753327266,1578463863866,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4443,3.0,5a0546857ecc773753327266,1578463863886,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4444,3.0,5a0546857ecc773753327266,1578463863906,-1,,0.0,,0.0,,-12720.0,,688511.0,,269917319799518.0,,0.0,,0.0,,0.0,,,,,,,,,0.0
4445,3.0,5a0546857ecc773753327266,1578463863907,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4446,3.0,5a0546857ecc773753327266,1578463863927,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4447,3.0,5a0546857ecc773753327266,1578463863933,-1,0.0,,0.0,,0.0,,-56.0,,-91.0,,38.10374756210322,,0.0,,1578463863933.0,,,,0.0,,,,,,
4448,3.0,5a0546857ecc773753327266,1578463863947,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4449,3.0,5a0546857ecc773753327266,1578463863967,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4450,3.0,5a0546857ecc773753327266,1578463863987,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4451,3.0,5a0546857ecc773753327266,1578463864008,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4452,3.0,5a0546857ecc773753327266,1578463864028,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4453,3.0,5a0546857ecc773753327266,1578463864048,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4454,3.0,5a0546857ecc773753327266,1578463864068,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4455,3.0,5a0546857ecc773753327266,1578463864088,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4456,3.0,5a0546857ecc773753327266,1578463864108,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4457,3.0,5a0546857ecc773753327266,1578463864129,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4458,3.0,5a0546857ecc773753327266,1578463864149,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4459,3.0,5a0546857ecc773753327266,1578463864169,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4460,3.0,5a0546857ecc773753327266,1578463864189,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4461,3.0,5a0546857ecc773753327266,1578463864209,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4462,3.0,5a0546857ecc773753327266,1578463864229,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4463,3.0,5a0546857ecc773753327266,1578463864250,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4464,3.0,5a0546857ecc773753327266,1578463864262,-1,0.0,,0.0,,0.0,,-56.0,,-91.0,,38.10374756210322,,0.0,,1578463864262.0,,,,0.0,,,,,,
4465,3.0,5a0546857ecc773753327266,1578463864270,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4466,3.0,5a0546857ecc773753327266,1578463864290,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4467,3.0,5a0546857ecc773753327266,1578463864310,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4468,3.0,5a0546857ecc773753327266,1578463864330,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4469,3.0,5a0546857ecc773753327266,1578463864351,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4470,3.0,5a0546857ecc773753327266,1578463864371,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4471,3.0,5a0546857ecc773753327266,1578463864391,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4472,3.0,5a0546857ecc773753327266,1578463864411,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4473,3.0,5a0546857ecc773753327266,1578463864431,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4474,3.0,5a0546857ecc773753327266,1578463864451,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4475,3.0,5a0546857ecc773753327266,1578463864472,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4476,3.0,5a0546857ecc773753327266,1578463864492,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4477,3.0,5a0546857ecc773753327266,1578463864512,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4478,3.0,5a0546857ecc773753327266,1578463864532,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4479,3.0,5a0546857ecc773753327266,1578463864552,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4480,3.0,5a0546857ecc773753327266,1578463864572,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4481,3.0,5a0546857ecc773753327266,1578463864593,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4482,3.0,5a0546857ecc773753327266,1578463864613,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4483,3.0,5a0546857ecc773753327266,1578463864633,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4484,3.0,5a0546857ecc773753327266,1578463864653,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4485,3.0,5a0546857ecc773753327266,1578463864673,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4486,3.0,5a0546857ecc773753327266,1578463864694,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4487,3.0,5a0546857ecc773753327266,1578463864714,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4488,3.0,5a0546857ecc773753327266,1578463864734,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4489,3.0,5a0546857ecc773753327266,1578463864736,-1,0.0,,0.0,,0.0,,-56.0,,-92.0,,41.44365878766823,,0.0,,1578463864736.0,,,,0.0,,,,,,
4490,3.0,5a0546857ecc773753327266,1578463864754,-1,0.0,,0.0,,0.0,,-56.0,,-92.0,,41.44365878766823,,0.0,,1578463864754.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4491,3.0,5a0546857ecc773753327266,1578463864774,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4492,3.0,5a0546857ecc773753327266,1578463864794,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4493,3.0,5a0546857ecc773753327266,1578463864815,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4494,3.0,5a0546857ecc773753327266,1578463864835,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4495,3.0,5a0546857ecc773753327266,1578463864837,-1,0.0,,0.0,,0.0,,-56.0,,-90.0,,35.00122052655278,,0.0,,1578463864837.0,,,,0.0,,,,,,
4496,3.0,5a0546857ecc773753327266,1578463864847,-1,0.0,,0.0,,0.0,,-56.0,,-92.0,,41.44365878766823,,0.0,,1578463864847.0,,,,0.0,,,,,,
4497,3.0,5a0546857ecc773753327266,1578463864855,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4498,3.0,5a0546857ecc773753327266,1578463864875,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4499,3.0,5a0546857ecc773753327266,1578463864895,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4500,3.0,5a0546857ecc773753327266,1578463864916,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4501,3.0,5a0546857ecc773753327266,1578463864936,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4502,3.0,5a0546857ecc773753327266,1578463864956,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4503,3.0,5a0546857ecc773753327266,1578463864972,-1,0.0,,0.0,,0.0,,-56.0,,-82.0,,17.133329108571903,,0.0,,1578463864972.0,,,,0.0,,,,,,
4504,3.0,5a0546857ecc773753327266,1578463864976,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4505,3.0,5a0546857ecc773753327266,1578463864984,-1,0.0,,0.0,,0.0,,-56.0,,-86.0,,24.685624910316868,,0.0,,1578463864984.0,,,,0.0,,,,,,
4506,3.0,5a0546857ecc773753327266,1578463864996,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4507,3.0,5a0546857ecc773753327266,1578463865016,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4508,3.0,5a0546857ecc773753327266,1578463865037,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4509,3.0,5a0546857ecc773753327266,1578463865041,-1,0.0,,0.0,,0.0,,-56.0,,-84.0,,20.60856365683409,,0.0,,1578463865041.0,,,,0.0,,,,,,
4510,3.0,5a0546857ecc773753327266,1578463865047,-1,0.0,,0.0,,0.0,,-56.0,,-84.0,,20.60856365683409,,0.0,,1578463865047.0,,,,0.0,,,,,,
4511,3.0,5a0546857ecc773753327266,1578463865057,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4512,3.0,5a0546857ecc773753327266,1578463865077,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4513,3.0,5a0546857ecc773753327266,1578463865092,-1,0.0,,0.0,,0.0,,-56.0,,-84.0,,20.60856365683409,,0.0,,1578463865092.0,,,,0.0,,,,,,
4514,3.0,5a0546857ecc773753327266,1578463865097,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4515,3.0,5a0546857ecc773753327266,1578463865117,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4516,3.0,5a0546857ecc773753327266,1578463865137,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4517,3.0,5a0546857ecc773753327266,1578463865158,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4518,3.0,5a0546857ecc773753327266,1578463865175,-1,0.0,,0.0,,0.0,,-56.0,,-92.0,,41.44365878766823,,0.0,,1578463865175.0,,,,0.0,,,,,,
4519,3.0,5a0546857ecc773753327266,1578463865178,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4520,3.0,5a0546857ecc773753327266,1578463865198,-1,0.0,,0.0,,0.0,,-56.0,,-85.0,,22.566684388606173,,0.0,,1578463865198.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4521,3.0,5a0546857ecc773753327266,1578463865218,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4522,3.0,5a0546857ecc773753327266,1578463865238,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4523,3.0,5a0546857ecc773753327266,1578463865259,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4524,3.0,5a0546857ecc773753327266,1578463865279,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4525,3.0,5a0546857ecc773753327266,1578463865299,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4526,3.0,5a0546857ecc773753327266,1578463865319,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4527,3.0,5a0546857ecc773753327266,1578463865339,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4528,3.0,5a0546857ecc773753327266,1578463865352,-1,0.0,,0.0,,0.0,,-56.0,,-85.0,,22.566684388606173,,0.0,,1578463865352.0,,,,0.0,,,,,,
4529,3.0,5a0546857ecc773753327266,1578463865359,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4530,3.0,5a0546857ecc773753327266,1578463865380,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4531,3.0,5a0546857ecc773753327266,1578463865400,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4532,3.0,5a0546857ecc773753327266,1578463865403,-1,0.0,,0.0,,0.0,,-56.0,,-83.0,,18.8007564097972,,0.0,,1578463865403.0,,,,0.0,,,,,,
4533,3.0,5a0546857ecc773753327266,1578463865406,-1,0.0,,0.0,,0.0,,-56.0,,-92.0,,41.44365878766823,,0.0,,1578463865406.0,,,,0.0,,,,,,
4534,3.0,5a0546857ecc773753327266,1578463865420,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4535,3.0,5a0546857ecc773753327266,1578463865440,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4536,3.0,5a0546857ecc773753327266,1578463865460,-1,0.0,,0.0,,0.0,,-56.0,,-85.0,,22.566684388606173,,0.0,,1578463865460.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4537,3.0,5a0546857ecc773753327266,1578463865472,-1,0.0,,0.0,,0.0,,-56.0,,-91.0,,38.10374756210322,,0.0,,1578463865472.0,,,,0.0,,,,,,
4538,3.0,5a0546857ecc773753327266,1578463865481,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4539,3.0,5a0546857ecc773753327266,1578463865488,-1,0.0,,0.0,,0.0,,-56.0,,-99.0,,72.85892672380245,,0.0,,1578463865488.0,,,,0.0,,,,,,
4540,3.0,5a0546857ecc773753327266,1578463865501,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4541,3.0,5a0546857ecc773753327266,1578463865502,-1,0.0,,0.0,,0.0,,-56.0,,-87.0,,26.976489994605064,,0.0,,1578463865502.0,,,,0.0,,,,,,
4542,3.0,5a0546857ecc773753327266,1578463865508,-1,0.0,,0.0,,0.0,,-56.0,,-85.0,,22.566684388606173,,0.0,,1578463865508.0,,,,0.0,,,,,,
4543,3.0,5a0546857ecc773753327266,1578463865521,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4544,3.0,5a0546857ecc773753327266,1578463865541,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4545,3.0,5a0546857ecc773753327266,1578463865561,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4546,3.0,5a0546857ecc773753327266,1578463865581,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4547,3.0,5a0546857ecc773753327266,1578463865582,-1,0.0,,0.0,,0.0,,-56.0,,-88.0,,29.45100941508702,,0.0,,1578463865582.0,,,,0.0,,,,,,
4548,3.0,5a0546857ecc773753327266,1578463865602,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4549,3.0,5a0546857ecc773753327266,1578463865603,-1,0.0,,0.0,,0.0,,-56.0,,-89.0,,32.12156532909368,,0.0,,1578463865603.0,,,,0.0,,,,,,
4550,3.0,5a0546857ecc773753327266,1578463865622,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4551,3.0,5a0546857ecc773753327266,1578463865642,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4552,3.0,5a0546857ecc773753327266,1578463865662,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4553,3.0,5a0546857ecc773753327266,1578463865675,-1,0.0,,0.0,,0.0,,-56.0,,-92.0,,41.44365878766823,,0.0,,1578463865675.0,,,,0.0,,,,,,
4554,3.0,5a0546857ecc773753327266,1578463865682,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4555,3.0,5a0546857ecc773753327266,1578463865685,-1,0.0,,0.0,,0.0,,-56.0,,-88.0,,29.45100941508702,,0.0,,1578463865685.0,,,,0.0,,,,,,
4556,3.0,5a0546857ecc773753327266,1578463865702,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4557,3.0,5a0546857ecc773753327266,1578463865719,-1,0.0,,0.0,,0.0,,-56.0,,-88.0,,29.45100941508702,,0.0,,1578463865719.0,,,,0.0,,,,,,
4558,3.0,5a0546857ecc773753327266,1578463865723,-1,0.0,,0.0,,0.0,,-56.0,,-92.0,,41.44365878766823,,0.0,,1578463865723.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4559,3.0,5a0546857ecc773753327266,1578463865724,-1,0.0,,0.0,,0.0,,-56.0,,-89.0,,32.12156532909368,,0.0,,1578463865724.0,,,,0.0,,,,,,
4560,3.0,5a0546857ecc773753327266,1578463865727,-1,0.0,,0.0,,0.0,,-56.0,,-81.0,,15.596896095074634,,0.0,,1578463865727.0,,,,0.0,,,,,,
4561,3.0,5a0546857ecc773753327266,1578463865743,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4562,3.0,5a0546857ecc773753327266,1578463865763,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4563,3.0,5a0546857ecc773753327266,1578463865783,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4564,3.0,5a0546857ecc773753327266,1578463865803,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4565,3.0,5a0546857ecc773753327266,1578463865824,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4566,3.0,5a0546857ecc773753327266,1578463865831,-1,,0.0,,0.0,,-12798.0,,690983.0,,271495783998562.0,,0.0,,0.0,,0.0,,,,,,,,,0.0
4567,3.0,5a0546857ecc773753327266,1578463865844,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4568,3.0,5a0546857ecc773753327266,1578463865864,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4569,3.0,5a0546857ecc773753327266,1578463865884,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4570,3.0,5a0546857ecc773753327266,1578463865887,-1,0.0,,0.0,,0.0,,-56.0,,-88.0,,29.45100941508702,,0.0,,1578463865887.0,,,,0.0,,,,,,
4571,3.0,5a0546857ecc773753327266,1578463865904,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4572,3.0,5a0546857ecc773753327266,1578463865924,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4573,3.0,5a0546857ecc773753327266,1578463865936,-1,0.0,,0.0,,0.0,,-56.0,,-85.0,,22.566684388606173,,0.0,,1578463865936.0,,,,0.0,,,,,,
4574,3.0,5a0546857ecc773753327266,1578463865945,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4575,3.0,5a0546857ecc773753327266,1578463865965,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4576,3.0,5a0546857ecc773753327266,1578463865985,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4577,3.0,5a0546857ecc773753327266,1578463866005,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4578,3.0,5a0546857ecc773753327266,1578463866025,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4579,3.0,5a0546857ecc773753327266,1578463866046,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4580,3.0,5a0546857ecc773753327266,1578463866066,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4581,3.0,5a0546857ecc773753327266,1578463866086,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4582,3.0,5a0546857ecc773753327266,1578463866106,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4583,3.0,5a0546857ecc773753327266,1578463866126,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4584,3.0,5a0546857ecc773753327266,1578463866146,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4585,3.0,5a0546857ecc773753327266,1578463866167,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4586,3.0,5a0546857ecc773753327266,1578463866187,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4587,3.0,5a0546857ecc773753327266,1578463866207,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4588,3.0,5a0546857ecc773753327266,1578463866214,-1,0.0,,0.0,,0.0,,-56.0,,-86.0,,24.685624910316868,,0.0,,1578463866214.0,,,,0.0,,,,,,
4589,3.0,5a0546857ecc773753327266,1578463866227,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4590,3.0,5a0546857ecc773753327266,1578463866244,-1,0.0,,0.0,,0.0,,-56.0,,-91.0,,38.10374756210322,,0.0,,1578463866244.0,,,,0.0,,,,,,
4591,3.0,5a0546857ecc773753327266,1578463866247,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4592,3.0,5a0546857ecc773753327266,1578463866267,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4593,3.0,5a0546857ecc773753327266,1578463866268,-1,0.0,,0.0,,0.0,,-56.0,,-80.0,,14.182595505808171,,0.0,,1578463866268.0,,,,0.0,,,,,,
4594,3.0,5a0546857ecc773753327266,1578463866288,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4595,3.0,5a0546857ecc773753327266,1578463866308,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4596,3.0,5a0546857ecc773753327266,1578463866328,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4597,3.0,5a0546857ecc773753327266,1578463866348,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4598,3.0,5a0546857ecc773753327266,1578463866368,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4599,3.0,5a0546857ecc773753327266,1578463866389,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4600,3.0,5a0546857ecc773753327266,1578463866409,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4601,3.0,5a0546857ecc773753327266,1578463866429,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4602,3.0,5a0546857ecc773753327266,1578463866449,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4603,3.0,5a0546857ecc773753327266,1578463866469,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4604,3.0,5a0546857ecc773753327266,1578463866489,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4605,3.0,5a0546857ecc773753327266,1578463866510,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4606,3.0,5a0546857ecc773753327266,1578463866530,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4607,3.0,5a0546857ecc773753327266,1578463866550,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4608,3.0,5a0546857ecc773753327266,1578463866556,-1,0.0,,0.0,,0.0,,-56.0,,-91.0,,38.10374756210322,,0.0,,1578463866556.0,,,,0.0,,,,,,
